Date;Rainfall
06/05/2016;0
07/05/2016;0
08/05/2016;0
09/05/2016;0
10/05/2016;0
11/05/2016;0
12/05/2016;0
13/05/2016;0
14/05/2016;0
15/05/2016;0
16/05/2016;0
17/05/2016;0
18/05/2016;0
19/05/2016;0
20/05/2016;0
21/05/2016;0
22/05/2016;0
23/05/2016;0
24/05/2016;0
25/05/2016;0
26/05/2016;0
27/05/2016;0
28/05/2016;0
29/05/2016;0
30/05/2016;0
31/05/2016;0
01/06/2016;0
02/06/2016;0
03/06/2016;0
04/06/2016;0
05/06/2016;0
06/06/2016;0
07/06/2016;0
08/06/2016;0
09/06/2016;0
10/06/2016;0
11/06/2016;0
12/06/2016;0
13/06/2016;0
14/06/2016;0
15/06/2016;0
16/06/2016;0
17/06/2016;0
18/06/2016;0
19/06/2016;0
20/06/2016;0
21/06/2016;0
22/06/2016;0
23/06/2016;0
24/06/2016;0
25/06/2016;0
26/06/2016;0
27/06/2016;0
28/06/2016;0
29/06/2016;0
30/06/2016;0
01/07/2016;0
02/07/2016;0
03/07/2016;0
04/07/2016;0
05/07/2016;0
06/07/2016;0
07/07/2016;0
08/07/2016;0
09/07/2016;0
10/07/2016;0
11/07/2016;0
12/07/2016;0
13/07/2016;0
14/07/2016;0
15/07/2016;0
16/07/2016;0
17/07/2016;0
18/07/2016;0
19/07/2016;0
20/07/2016;0
21/07/2016;0
22/07/2016;0
23/07/2016;0
24/07/2016;0
25/07/2016;0
26/07/2016;0
27/07/2016;0
28/07/2016;0
29/07/2016;0
30/07/2016;0
31/07/2016;0
01/08/2016;0
02/08/2016;0
03/08/2016;0
04/08/2016;0
05/08/2016;0
06/08/2016;0
07/08/2016;0
08/08/2016;0
09/08/2016;0
10/08/2016;0
11/08/2016;0
12/08/2016;0
13/08/2016;0
14/08/2016;0
15/08/2016;0
16/08/2016;0
17/08/2016;0
18/08/2016;0
19/08/2016;0
20/08/2016;0
21/08/2016;0
22/08/2016;0
23/08/2016;0
24/08/2016;0
25/08/2016;0
26/08/2016;0
27/08/2016;0
28/08/2016;0
29/08/2016;0
30/08/2016;0
31/08/2016;0
01/09/2016;0
02/09/2016;0
03/09/2016;0
04/09/2016;0
05/09/2016;0
06/09/2016;0
07/09/2016;0
08/09/2016;0
09/09/2016;0
10/09/2016;0
11/09/2016;0
12/09/2016;0
13/09/2016;0
14/09/2016;0
15/09/2016;0
16/09/2016;0
17/09/2016;0
18/09/2016;0
19/09/2016;0
20/09/2016;0
21/09/2016;0
22/09/2016;0
23/09/2016;0
24/09/2016;0
25/09/2016;0
26/09/2016;0
27/09/2016;0
28/09/2016;0
29/09/2016;0
30/09/2016;0
01/10/2016;0
02/10/2016;0
03/10/2016;0
04/10/2016;0
05/10/2016;0
06/10/2016;0
07/10/2016;0
08/10/2016;0
09/10/2016;0
10/10/2016;0
11/10/2016;0
12/10/2016;0
13/10/2016;0
14/10/2016;0
15/10/2016;0
16/10/2016;0
17/10/2016;0
18/10/2016;0
19/10/2016;0
20/10/2016;0
21/10/2016;0
22/10/2016;0
23/10/2016;0
24/10/2016;0
25/10/2016;0
26/10/2016;0
27/10/2016;9.9
28/10/2016;0.3
29/10/2016;0
30/10/2016;0
31/10/2016;0
01/11/2016;0
02/11/2016;0.5
03/11/2016;1
04/11/2016;0
05/11/2016;2
06/11/2016;0.3
07/11/2016;5.1
08/11/2016;5.1
09/11/2016;0
10/11/2016;0
11/11/2016;0
12/11/2016;0
13/11/2016;0
14/11/2016;0
15/11/2016;0
16/11/2016;0
17/11/2016;0
18/11/2016;0
19/11/2016;0
20/11/2016;2
21/11/2016;0
22/11/2016;3.1
23/11/2016;26.9
24/11/2016;0
25/11/2016;0
26/11/2016;1
27/11/2016;0
28/11/2016;0
29/11/2016;0
30/11/2016;0
01/12/2016;5.1
02/12/2016;0
03/12/2016;4.1
04/12/2016;0.5
05/12/2016;3.1
06/12/2016;0
07/12/2016;0.8
08/12/2016;0
09/12/2016;7.9
10/12/2016;0.3
11/12/2016;4.1
12/12/2016;0
13/12/2016;1
14/12/2016;5.1
15/12/2016;0
16/12/2016;0.3
17/12/2016;0
18/12/2016;0
19/12/2016;0
20/12/2016;0
21/12/2016;5.1
22/12/2016;0
23/12/2016;13
24/12/2016;0
25/12/2016;7.9
26/12/2016;5.1
27/12/2016;0
28/12/2016;0
29/12/2016;0
30/12/2016;0
31/12/2016;0.3
01/01/2017;0
02/01/2017;0.3
03/01/2017;0
04/01/2017;0
05/01/2017;0
06/01/2017;0
07/01/2017;0
08/01/2017;0
09/01/2017;0
10/01/2017;0
11/01/2017;0
12/01/2017;0
13/01/2017;0
14/01/2017;0
15/01/2017;0
16/01/2017;0
17/01/2017;0
18/01/2017;0
19/01/2017;0
20/01/2017;0
21/01/2017;0
22/01/2017;0
23/01/2017;0
24/01/2017;2
25/01/2017;2
26/01/2017;0
27/01/2017;0
28/01/2017;0
29/01/2017;16
30/01/2017;0
31/01/2017;0
01/02/2017;0
02/02/2017;1
03/02/2017;17
04/02/2017;8.9
05/02/2017;0
06/02/2017;0
07/02/2017;23.9
08/02/2017;0
09/02/2017;1
10/02/2017;2
11/02/2017;0
12/02/2017;0.5
13/02/2017;4.1
14/02/2017;3.1
15/02/2017;2
16/02/2017;4.1
17/02/2017;0.3
18/02/2017;6.1
19/02/2017;20.1
20/02/2017;1
21/02/2017;0
22/02/2017;7.9
23/02/2017;0
24/02/2017;0
25/02/2017;0
26/02/2017;8.9
27/02/2017;0
28/02/2017;7.1
01/03/2017;0.3
02/03/2017;0
03/03/2017;7.1
04/03/2017;4.1
05/03/2017;2
06/03/2017;4.1
07/03/2017;0
08/03/2017;2
09/03/2017;0
10/03/2017;0
11/03/2017;0
12/03/2017;0
13/03/2017;0
14/03/2017;1
15/03/2017;0
16/03/2017;10.9
17/03/2017;0
18/03/2017;0
19/03/2017;0
20/03/2017;0
21/03/2017;0
22/03/2017;0
23/03/2017;0
24/03/2017;15
25/03/2017;0
26/03/2017;0
27/03/2017;0.3
28/03/2017;0
29/03/2017;0
30/03/2017;0
31/03/2017;0
01/04/2017;0
02/04/2017;0
03/04/2017;0
04/04/2017;0
05/04/2017;0
06/04/2017;0
07/04/2017;0
08/04/2017;0
09/04/2017;3.1
10/04/2017;0.3
11/04/2017;3.1
12/04/2017;0.5
13/04/2017;3.1
14/04/2017;0
15/04/2017;0
16/04/2017;3.1
17/04/2017;0
18/04/2017;47
19/04/2017;15
20/04/2017;11.9
21/04/2017;4.1
22/04/2017;5.1
23/04/2017;0
24/04/2017;0
25/04/2017;0
26/04/2017;0
27/04/2017;0
28/04/2017;0
29/04/2017;0
30/04/2017;0
01/05/2017;0
02/05/2017;0
03/05/2017;0
04/05/2017;0
05/05/2017;0
06/05/2017;0
07/05/2017;0
08/05/2017;0
09/05/2017;0
10/05/2017;3.1
11/05/2017;0
12/05/2017;0
13/05/2017;0
14/05/2017;0
15/05/2017;0
16/05/2017;0
17/05/2017;0
18/05/2017;0
19/05/2017;0
20/05/2017;0
21/05/2017;0
22/05/2017;0
23/05/2017;0
24/05/2017;0
25/05/2017;0
26/05/2017;0
27/05/2017;0
28/05/2017;0
29/05/2017;0
30/05/2017;0
31/05/2017;0
01/06/2017;0
02/06/2017;0
03/06/2017;0
04/06/2017;0
05/06/2017;0
06/06/2017;0
07/06/2017;0
08/06/2017;0
09/06/2017;0
10/06/2017;0
11/06/2017;0
12/06/2017;0
13/06/2017;0
14/06/2017;0
15/06/2017;0
16/06/2017;0
17/06/2017;0
18/06/2017;0
19/06/2017;0
20/06/2017;0
21/06/2017;0
22/06/2017;0
23/06/2017;0
24/06/2017;0
25/06/2017;0
26/06/2017;0
27/06/2017;0
28/06/2017;0
29/06/2017;0
30/06/2017;0
01/07/2017;0
02/07/2017;0
03/07/2017;0
04/07/2017;0
05/07/2017;0
06/07/2017;0
07/07/2017;0
08/07/2017;0
09/07/2017;0
10/07/2017;0
11/07/2017;0
12/07/2017;0
13/07/2017;0
14/07/2017;0
15/07/2017;0
16/07/2017;0
17/07/2017;0
18/07/2017;0
19/07/2017;0
20/07/2017;0
21/07/2017;0
22/07/2017;0
23/07/2017;0
24/07/2017;0
25/07/2017;0
26/07/2017;0
27/07/2017;0
28/07/2017;0
29/07/2017;0
30/07/2017;0
31/07/2017;0
01/08/2017;0
02/08/2017;0
03/08/2017;0
04/08/2017;0
05/08/2017;0
06/08/2017;0
07/08/2017;0
08/08/2017;0
09/08/2017;0
10/08/2017;0
11/08/2017;0
12/08/2017;0
13/08/2017;0
14/08/2017;0
15/08/2017;0
16/08/2017;0
17/08/2017;0
18/08/2017;0
19/08/2017;0
20/08/2017;0
21/08/2017;0
22/08/2017;0
23/08/2017;0
24/08/2017;0
25/08/2017;0
26/08/2017;0
27/08/2017;0
28/08/2017;0
29/08/2017;0
30/08/2017;0
31/08/2017;0
01/09/2017;0
02/09/2017;0
03/09/2017;0
04/09/2017;0
05/09/2017;0
06/09/2017;0
07/09/2017;0
08/09/2017;0
09/09/2017;0
10/09/2017;0
11/09/2017;0
12/09/2017;0
13/09/2017;0
14/09/2017;0
15/09/2017;0
16/09/2017;0
17/09/2017;0
18/09/2017;0
19/09/2017;0
20/09/2017;0
21/09/2017;0
22/09/2017;0
23/09/2017;0
24/09/2017;0
25/09/2017;0
26/09/2017;0
27/09/2017;0
28/09/2017;0
29/09/2017;0
30/09/2017;0
01/10/2017;0
02/10/2017;0
03/10/2017;0
04/10/2017;0
05/10/2017;0
06/10/2017;0
07/10/2017;0
08/10/2017;0
09/10/2017;0
10/10/2017;0
11/10/2017;0
12/10/2017;0
13/10/2017;0
14/10/2017;0
15/10/2017;0
16/10/2017;0
17/10/2017;0
18/10/2017;0
19/10/2017;0
20/10/2017;0
21/10/2017;0
22/10/2017;0
23/10/2017;0
24/10/2017;0
25/10/2017;0
26/10/2017;0
27/10/2017;0
28/10/2017;0
29/10/2017;0
30/10/2017;0
31/10/2017;0
01/11/2017;0
02/11/2017;0
03/11/2017;0
04/11/2017;0
05/11/2017;0
06/11/2017;0
07/11/2017;0
08/11/2017;0
09/11/2017;0
10/11/2017;0
11/11/2017;0
12/11/2017;0
13/11/2017;0
14/11/2017;0
15/11/2017;0
16/11/2017;0
17/11/2017;0
18/11/2017;0
19/11/2017;0
20/11/2017;0
21/11/2017;0
22/11/2017;0
23/11/2017;0
24/11/2017;0
25/11/2017;0
26/11/2017;0
27/11/2017;0
28/11/2017;0
29/11/2017;0
30/11/2017;0
01/12/2017;0
02/12/2017;0
03/12/2017;0
04/12/2017;0
05/12/2017;2
06/12/2017;0
07/12/2017;0
08/12/2017;0
09/12/2017;0
10/12/2017;0
11/12/2017;0
12/12/2017;0
13/12/2017;0
14/12/2017;0
15/12/2017;0
16/12/2017;0
17/12/2017;0.8
18/12/2017;7.9
19/12/2017;0
20/12/2017;0.5
21/12/2017;0
22/12/2017;0
23/12/2017;0
24/12/2017;0
25/12/2017;0
26/12/2017;0
27/12/2017;0
28/12/2017;0
29/12/2017;1
30/12/2017;0
31/12/2017;0
01/01/2018;0
02/01/2018;0
03/01/2018;0
04/01/2018;0
05/01/2018;0
06/01/2018;0
07/01/2018;0
08/01/2018;0
09/01/2018;0
10/01/2018;0
11/01/2018;0.3
12/01/2018;4.1
13/01/2018;0
14/01/2018;0
15/01/2018;0
16/01/2018;1
17/01/2018;0
18/01/2018;0
19/01/2018;0.8
20/01/2018;4.1
21/01/2018;0
22/01/2018;0
23/01/2018;0
24/01/2018;0
25/01/2018;0
26/01/2018;0
27/01/2018;0.5
28/01/2018;1
29/01/2018;3.1
30/01/2018;0
31/01/2018;0
01/02/2018;0
02/02/2018;0
03/02/2018;0
04/02/2018;0
05/02/2018;0
06/02/2018;0
07/02/2018;0
08/02/2018;0
09/02/2018;0.3
10/02/2018;0
11/02/2018;0
12/02/2018;0
13/02/2018;0
14/02/2018;0
15/02/2018;0
16/02/2018;0
17/02/2018;0
18/02/2018;0
19/02/2018;0
20/02/2018;0
21/02/2018;0
22/02/2018;0
23/02/2018;0
24/02/2018;0.5
25/02/2018;0
26/02/2018;0
27/02/2018;0
28/02/2018;10.9
01/03/2018;0
02/03/2018;0
03/03/2018;1
04/03/2018;0
05/03/2018;0
06/03/2018;0
07/03/2018;0
08/03/2018;0
09/03/2018;0
10/03/2018;0
11/03/2018;0
12/03/2018;0
13/03/2018;0
14/03/2018;0
15/03/2018;0
16/03/2018;0
17/03/2018;1
18/03/2018;0
19/03/2018;3.1
20/03/2018;0
21/03/2018;5.1
22/03/2018;3.1
23/03/2018;0
24/03/2018;0
25/03/2018;0
26/03/2018;0
27/03/2018;0
28/03/2018;0
29/03/2018;0
30/03/2018;0
31/03/2018;4.1
01/04/2018;0
02/04/2018;0
03/04/2018;0.5
04/04/2018;3.1
05/04/2018;0
06/04/2018;0
07/04/2018;0
08/04/2018;0
09/04/2018;0
10/04/2018;0
11/04/2018;1
12/04/2018;0
13/04/2018;0
14/04/2018;0.3
15/04/2018;0
16/04/2018;7.1
17/04/2018;0
18/04/2018;0
19/04/2018;0
20/04/2018;0
21/04/2018;0
22/04/2018;0
23/04/2018;0
24/04/2018;0
25/04/2018;0
26/04/2018;0
27/04/2018;0
28/04/2018;0
29/04/2018;0
30/04/2018;0
01/05/2018;0
02/05/2018;0
03/05/2018;0
04/05/2018;0
05/05/2018;0
06/05/2018;0
07/05/2018;0
08/05/2018;0
09/05/2018;0
10/05/2018;0
11/05/2018;0
12/05/2018;0
13/05/2018;0
14/05/2018;0
15/05/2018;0
16/05/2018;0
17/05/2018;0
18/05/2018;0
19/05/2018;0
20/05/2018;0
21/05/2018;0
22/05/2018;0
23/05/2018;0
24/05/2018;0
25/05/2018;0
26/05/2018;0
27/05/2018;0
28/05/2018;0
29/05/2018;0
30/05/2018;0
31/05/2018;0
01/06/2018;0
02/06/2018;0
03/06/2018;0
04/06/2018;0
05/06/2018;0
06/06/2018;0
07/06/2018;0
08/06/2018;0
09/06/2018;0
10/06/2018;0
11/06/2018;0
12/06/2018;0
13/06/2018;0
14/06/2018;0
15/06/2018;0
16/06/2018;0
17/06/2018;0
18/06/2018;0
19/06/2018;0
20/06/2018;0
21/06/2018;0
22/06/2018;0
23/06/2018;0
24/06/2018;0
25/06/2018;0
26/06/2018;0
27/06/2018;0
28/06/2018;0
29/06/2018;0
30/06/2018;0
01/07/2018;0
02/07/2018;0
03/07/2018;0
04/07/2018;0
05/07/2018;0
06/07/2018;0
07/07/2018;0
08/07/2018;0
09/07/2018;0
10/07/2018;0
11/07/2018;0
12/07/2018;0
13/07/2018;0
14/07/2018;0
15/07/2018;0
16/07/2018;0
17/07/2018;0
18/07/2018;0
19/07/2018;0
20/07/2018;0
21/07/2018;0
22/07/2018;0
23/07/2018;0
24/07/2018;0
25/07/2018;0
26/07/2018;0
27/07/2018;0
28/07/2018;0
29/07/2018;0
30/07/2018;0
31/07/2018;0
01/08/2018;0
02/08/2018;0
03/08/2018;0
04/08/2018;0
05/08/2018;0
06/08/2018;0
07/08/2018;0
08/08/2018;0
09/08/2018;0
10/08/2018;0
11/08/2018;0
12/08/2018;0
13/08/2018;0
14/08/2018;0
15/08/2018;0
16/08/2018;0
17/08/2018;0
18/08/2018;0
19/08/2018;0
20/08/2018;0
21/08/2018;0
22/08/2018;0
23/08/2018;0
24/08/2018;0
25/08/2018;0
26/08/2018;0
27/08/2018;0
28/08/2018;0
29/08/2018;0
30/08/2018;0
31/08/2018;0
01/09/2018;0
02/09/2018;0
03/09/2018;0
04/09/2018;0
05/09/2018;0
06/09/2018;0
07/09/2018;0
08/09/2018;0
09/09/2018;0
10/09/2018;0
11/09/2018;0
12/09/2018;0
13/09/2018;0
14/09/2018;0
15/09/2018;0
16/09/2018;0
17/09/2018;0
18/09/2018;0
19/09/2018;0
20/09/2018;0
21/09/2018;0
22/09/2018;0
23/09/2018;0
24/09/2018;0
25/09/2018;0
26/09/2018;0
27/09/2018;0
28/09/2018;0
29/09/2018;0
30/09/2018;0.25
01/10/2018;0
02/10/2018;0
03/10/2018;0
04/10/2018;0
05/10/2018;0
06/10/2018;0
07/10/2018;0
08/10/2018;0
09/10/2018;0
10/10/2018;0
11/10/2018;0
12/10/2018;0
13/10/2018;0
14/10/2018;0
15/10/2018;0
16/10/2018;0
17/10/2018;0
18/10/2018;0
19/10/2018;0
20/10/2018;0
21/10/2018;0
22/10/2018;0.5
23/10/2018;0
24/10/2018;0
25/10/2018;0
26/10/2018;0
27/10/2018;0
28/10/2018;0
29/10/2018;0
30/10/2018;0
31/10/2018;0
01/11/2018;0
02/11/2018;0
03/11/2018;0
04/11/2018;0
05/11/2018;0
06/11/2018;0
07/11/2018;0
08/11/2018;0
09/11/2018;0
10/11/2018;0
11/11/2018;0
12/11/2018;0
13/11/2018;0
14/11/2018;0
15/11/2018;0
16/11/2018;0
17/11/2018;0
18/11/2018;0
19/11/2018;0
20/11/2018;0
21/11/2018;0
22/11/2018;0
23/11/2018;0
24/11/2018;0
25/11/2018;0
26/11/2018;0
27/11/2018;0
28/11/2018;0
29/11/2018;0
30/11/2018;0
01/12/2018;0
02/12/2018;0
03/12/2018;0
04/12/2018;0
05/12/2018;0
06/12/2018;0
07/12/2018;0
08/12/2018;0
09/12/2018;0
10/12/2018;0
11/12/2018;0
12/12/2018;0
13/12/2018;0
14/12/2018;0
15/12/2018;0
16/12/2018;0
17/12/2018;0
18/12/2018;0
19/12/2018;0
20/12/2018;0
21/12/2018;0
22/12/2018;0
23/12/2018;0
24/12/2018;0
25/12/2018;0
26/12/2018;0
27/12/2018;0
28/12/2018;0
29/12/2018;0
30/12/2018;0
31/12/2018;0
01/01/2019;0
02/01/2019;0
03/01/2019;0
04/01/2019;0
05/01/2019;0
06/01/2019;0
07/01/2019;0
08/01/2019;0
09/01/2019;15.4
10/01/2019;14.4
11/01/2019;15.3
12/01/2019;16.7
13/01/2019;0
14/01/2019;1.02
15/01/2019;0
16/01/2019;0
17/01/2019;0
18/01/2019;8.9
19/01/2019;0
20/01/2019;0
21/01/2019;0
22/01/2019;0
23/01/2019;0
24/01/2019;0
25/01/2019;0
26/01/2019;0
27/01/2019;0
28/01/2019;0
29/01/2019;2.03
30/01/2019;0
31/01/2019;0.25
01/02/2019;0
02/02/2019;7.1
03/02/2019;0
04/02/2019;0.3
05/02/2019;0
06/02/2019;0
07/02/2019;8.89
08/02/2019;4.1
09/02/2019;0
10/02/2019;2.03
11/02/2019;0
12/02/2019;0
13/02/2019;0
14/02/2019;0
15/02/2019;0
16/02/2019;0
17/02/2019;0.8
18/02/2019;0
19/02/2019;0
20/02/2019;0
21/02/2019;0
22/02/2019;0
23/02/2019;0
24/02/2019;0
25/02/2019;5.08
26/02/2019;0
27/02/2019;0
28/02/2019;2.03
01/03/2019;0
02/03/2019;0
03/03/2019;0
04/03/2019;0
05/03/2019;0
06/03/2019;4.1
07/03/2019;0
08/03/2019;3.1
09/03/2019;0
10/03/2019;0
11/03/2019;0
12/03/2019;0
13/03/2019;0
14/03/2019;0.51
15/03/2019;0
16/03/2019;0
17/03/2019;0.5
18/03/2019;0
19/03/2019;0
20/03/2019;0
21/03/2019;0
22/03/2019;0
23/03/2019;0
24/03/2019;0.76
25/03/2019;0.5
26/03/2019;1.02
27/03/2019;0.3
28/03/2019;0
29/03/2019;8.89
30/03/2019;0
31/03/2019;0
01/04/2019;0
02/04/2019;0
03/04/2019;15
04/04/2019;0
05/04/2019;0
06/04/2019;0
07/04/2019;0
08/04/2019;0
09/04/2019;0
10/04/2019;0
11/04/2019;0
12/04/2019;0.3
13/04/2019;2
14/04/2019;0
15/04/2019;0.3
16/04/2019;0
17/04/2019;0
18/04/2019;0
19/04/2019;0
20/04/2019;0
21/04/2019;1.02
22/04/2019;0
23/04/2019;0
24/04/2019;0
25/04/2019;0
26/04/2019;0
27/04/2019;0
28/04/2019;3.1
29/04/2019;0
30/04/2019;0
01/05/2019;0
02/05/2019;0
03/05/2019;0
04/05/2019;0
05/05/2019;0
06/05/2019;0
07/05/2019;0
08/05/2019;0
09/05/2019;0
10/05/2019;0
11/05/2019;0
12/05/2019;0
13/05/2019;0
14/05/2019;0
15/05/2019;0
16/05/2019;0
17/05/2019;0
18/05/2019;0
19/05/2019;0
20/05/2019;0
21/05/2019;0
22/05/2019;0
23/05/2019;0
24/05/2019;0
25/05/2019;0
26/05/2019;0
27/05/2019;0
28/05/2019;0
29/05/2019;0
30/05/2019;0
31/05/2019;0
01/06/2019;0
02/06/2019;0
03/06/2019;0
04/06/2019;0
05/06/2019;0
06/06/2019;0
07/06/2019;0
08/06/2019;0
09/06/2019;0
10/06/2019;0
11/06/2019;0
12/06/2019;0
13/06/2019;0
14/06/2019;0
15/06/2019;0
16/06/2019;0
17/06/2019;0
18/06/2019;0
19/06/2019;0
20/06/2019;0
21/06/2019;0
22/06/2019;0
23/06/2019;0
24/06/2019;0
25/06/2019;0
26/06/2019;0
27/06/2019;0
28/06/2019;0
29/06/2019;0
30/06/2019;0
01/07/2019;0
02/07/2019;0
03/07/2019;0
04/07/2019;0
05/07/2019;0
06/07/2019;0
07/07/2019;0
08/07/2019;0
09/07/2019;0
10/07/2019;0
11/07/2019;0
12/07/2019;0
13/07/2019;0
14/07/2019;0
15/07/2019;0
16/07/2019;0
17/07/2019;0
18/07/2019;0
19/07/2019;0
20/07/2019;0
21/07/2019;0
22/07/2019;0
23/07/2019;0
24/07/2019;0
25/07/2019;0
26/07/2019;0
27/07/2019;0
28/07/2019;0
29/07/2019;0
30/07/2019;0
31/07/2019;0
01/08/2019;0
02/08/2019;0
03/08/2019;0
04/08/2019;0
05/08/2019;0
06/08/2019;0
07/08/2019;0
08/08/2019;0
09/08/2019;0
10/08/2019;0
11/08/2019;0
12/08/2019;0
13/08/2019;0
14/08/2019;0
15/08/2019;0
16/08/2019;0
17/08/2019;0
18/08/2019;0
19/08/2019;0
20/08/2019;0
21/08/2019;0
22/08/2019;0
23/08/2019;0
24/08/2019;0
25/08/2019;0
26/08/2019;0
27/08/2019;0
28/08/2019;0
29/08/2019;0
30/08/2019;0
31/08/2019;0
01/09/2019;0
02/09/2019;0
03/09/2019;0
04/09/2019;0
05/09/2019;0
06/09/2019;0
07/09/2019;0
08/09/2019;0
09/09/2019;0
10/09/2019;0
11/09/2019;0
12/09/2019;0
13/09/2019;0
14/09/2019;0
15/09/2019;0
16/09/2019;0
17/09/2019;0
18/09/2019;0
19/09/2019;0
20/09/2019;0
21/09/2019;0
22/09/2019;0
23/09/2019;0
24/09/2019;0
25/09/2019;0
26/09/2019;0
27/09/2019;0
28/09/2019;0
29/09/2019;0
30/09/2019;0
01/10/2019;0
02/10/2019;0
03/10/2019;0
04/10/2019;0
05/10/2019;0
06/10/2019;0
07/10/2019;0.3
08/10/2019;0
09/10/2019;0
10/10/2019;0.25
11/10/2019;0
12/10/2019;0
13/10/2019;0
14/10/2019;1
15/10/2019;0
16/10/2019;0.51
17/10/2019;0
18/10/2019;0
19/10/2019;0
20/10/2019;0
21/10/2019;0
22/10/2019;0
23/10/2019;0
24/10/2019;0
25/10/2019;0
26/10/2019;0
27/10/2019;0
28/10/2019;0
29/10/2019;0
30/10/2019;0
31/10/2019;0
01/11/2019;0
02/11/2019;5.1
03/11/2019;0
04/11/2019;0
05/11/2019;0
06/11/2019;0
07/11/2019;0
08/11/2019;0
09/11/2019;0
10/11/2019;0
11/11/2019;0
12/11/2019;0
13/11/2019;0
14/11/2019;0
15/11/2019;0
16/11/2019;0
17/11/2019;0
18/11/2019;0
19/11/2019;0
20/11/2019;0
21/11/2019;0
22/11/2019;0
23/11/2019;0
24/11/2019;0
25/11/2019;0
26/11/2019;0.3
27/11/2019;0.3
28/11/2019;0
29/11/2019;16.9
30/11/2019;0
01/12/2019;0.5
02/12/2019;0
03/12/2019;0
04/12/2019;18
05/12/2019;2
06/12/2019;1
07/12/2019;0
08/12/2019;0
09/12/2019;0
10/12/2019;0
11/12/2019;0
12/12/2019;0
13/12/2019;0
14/12/2019;0
15/12/2019;0
16/12/2019;0
17/12/2019;0
18/12/2019;0
19/12/2019;0
20/12/2019;0
21/12/2019;0
22/12/2019;0
23/12/2019;0
24/12/2019;0
25/12/2019;0
26/12/2019;0
27/12/2019;0
28/12/2019;0
29/12/2019;0
30/12/2019;0
31/12/2019;0
01/01/2020;0
02/01/2020;0
03/01/2020;0
04/01/2020;0
05/01/2020;0
06/01/2020;0
07/01/2020;0.3
08/01/2020;0
09/01/2020;0
10/01/2020;0
11/01/2020;0
12/01/2020;0
13/01/2020;0
14/01/2020;0
15/01/2020;0
16/01/2020;0
17/01/2020;0
18/01/2020;0
19/01/2020;0
20/01/2020;0
21/01/2020;0
22/01/2020;0
23/01/2020;0
24/01/2020;0
25/01/2020;0
26/01/2020;0
27/01/2020;0
28/01/2020;0
29/01/2020;0
30/01/2020;0
31/01/2020;0
01/02/2020;0
02/02/2020;0
03/02/2020;0
04/02/2020;1
05/02/2020;0.3
06/02/2020;0
07/02/2020;1
08/02/2020;0
09/02/2020;0
10/02/2020;0
11/02/2020;0
12/02/2020;4.1
13/02/2020;0
14/02/2020;0
15/02/2020;1
16/02/2020;3.1
17/02/2020;7.1
18/02/2020;3.1
19/02/2020;0
20/02/2020;0
21/02/2020;0
22/02/2020;0.76
23/02/2020;2
24/02/2020;0
25/02/2020;2
26/02/2020;2
27/02/2020;2
28/02/2020;1
29/02/2020;1
01/03/2020;3.1
02/03/2020;0
03/03/2020;1
04/03/2020;0
05/03/2020;0
06/03/2020;0.5
07/03/2020;0
08/03/2020;0
09/03/2020;0
10/03/2020;0
11/03/2020;0
12/03/2020;0
13/03/2020;0
14/03/2020;0
15/03/2020;3.05
16/03/2020;1
17/03/2020;0
18/03/2020;0
19/03/2020;0
20/03/2020;0
21/03/2020;14
22/03/2020;0
23/03/2020;0
24/03/2020;0
25/03/2020;0
26/03/2020;0
27/03/2020;0
28/03/2020;0
29/03/2020;0
30/03/2020;0
31/03/2020;0.3
01/04/2020;0
02/04/2020;2
03/04/2020;0
04/04/2020;1
05/04/2020;0
06/04/2020;2
07/04/2020;0
08/04/2020;0
09/04/2020;7.11
10/04/2020;0
11/04/2020;0
12/04/2020;0
13/04/2020;0
14/04/2020;0.3
15/04/2020;0
16/04/2020;0
17/04/2020;0
18/04/2020;0
19/04/2020;0
20/04/2020;0
21/04/2020;0
22/04/2020;0
23/04/2020;0
24/04/2020;0
25/04/2020;0
26/04/2020;0
27/04/2020;0
28/04/2020;0
29/04/2020;0
30/04/2020;0
01/05/2020;0
02/05/2020;0
03/05/2020;0
04/05/2020;0
05/05/2020;0
06/05/2020;0
07/05/2020;0
08/05/2020;0
09/05/2020;0
10/05/2020;0
11/05/2020;0
12/05/2020;0
13/05/2020;0
14/05/2020;0
15/05/2020;0
16/05/2020;0
17/05/2020;0
18/05/2020;0
19/05/2020;0
20/05/2020;0
21/05/2020;0
22/05/2020;0
23/05/2020;0
24/05/2020;0
25/05/2020;0
26/05/2020;0
27/05/2020;0
28/05/2020;0
29/05/2020;0
30/05/2020;0
31/05/2020;0
01/06/2020;0
02/06/2020;0
03/06/2020;0
04/06/2020;0
05/06/2020;0
06/06/2020;0
07/06/2020;0
08/06/2020;0
09/06/2020;0
10/06/2020;0
11/06/2020;0
12/06/2020;0
13/06/2020;0
14/06/2020;0
15/06/2020;0
16/06/2020;0
17/06/2020;0
18/06/2020;0
19/06/2020;0
20/06/2020;0
21/06/2020;0
22/06/2020;0
23/06/2020;0
24/06/2020;0
25/06/2020;0
26/06/2020;0
27/06/2020;0
28/06/2020;0
29/06/2020;0
30/06/2020;0
01/07/2020;0
02/07/2020;0
03/07/2020;0
04/07/2020;0
05/07/2020;0
06/07/2020;0
07/07/2020;0
08/07/2020;0
09/07/2020;0
10/07/2020;0
